Project_Id,ProjectName,City,State,Zipcode,Country,RatingSystem,PointsAchieved,CertLevel,CertDate,IsCertified,GrossFloorAreaSqm,ProjectTypes,waste_intensity,Waste Reduction %,Estimated Waste,Waste Savings
1000204424,Mapletree Nanjing Logistics Park W2,NAN,JIA,210000,CN,LEED v4.1 O+M: EB,85,Platinum,2024-09-11,Yes,33275.0,Warehouse: General,40,60,1331000.0,79860000.0
1000204426,Mapletree Shijiazhuang Lingshou Block 1,SHI,SHI,50599,CN,LEED v4.1 O+M: EB,64,Gold,2024-08-01,Yes,18137.0,Warehouse: General,40,50,725480.0,36274000.0
1000204428,Mapletree Shijiazhuang Lingshou Block 2,SHI,SHI,50599,CN,LEED v4.1 O+M: EB,64,Gold,2024-08-01,Yes,18810.17,Warehouse: General,40,50,752406.8,37620340.0
1000204430,Mapletree Shijiazhuang Lingshou Block 3,SHI,SHI,50599,CN,LEED v4.1 O+M: EB,64,Gold,2024-08-01,Yes,18786.8,Warehouse: General,40,50,751472.0,37573600.0
1000204432,Mapletree Shijiazhuang Lingshou Block 4,SHI,SHI,50599,CN,LEED v4.1 O+M: EB,64,Gold,2024-08-01,Yes,18786.8,Warehouse: General,40,50,751472.0,37573600.0
1000204434,Mapletree Changchun Kuancheng Block 1,CHA,CHA,130114,CN,LEED v4.1 O+M: EB,63,Gold,2024-09-11,Yes,15162.0,Warehouse: General,40,50,606480.0,30324000.0
1000204436,Mapletree Changchun Kuancheng Block 2,CHA,CHA,130114,CN,LEED v4.1 O+M: EB,63,Gold,2024-09-11,Yes,12330.0,Warehouse: General,40,50,493200.0,24660000.0
1000204438,Mapletree Changchun Kuancheng Block 3,CHA,CHA,130114,CN,LEED v4.1 O+M: EB,63,Gold,2024-09-11,Yes,12330.0,Warehouse: General,40,50,493200.0,24660000.0
1000204440,Mapletree Changchun Kuancheng Block 4,CHA,CHA,130114,CN,LEED v4.1 O+M: EB,63,Gold,2024-09-11,Yes,14313.0,Warehouse: General,40,50,572520.0,28626000.0
1000204442,Mapletree Changchun ED-ZONE Block 1,CHA,CHA,130114,CN,LEED v4.1 O+M: EB,63,Gold,2024-09-11,Yes,10198.0,Warehouse: General,40,50,407920.0,20396000.0
1000204444,Mapletree Changchun ED-ZONE Block 2,CHA,CHA,130114,CN,LEED v4.1 O+M: EB,67,Gold,2024-09-11,Yes,12945.0,Warehouse: General,40,50,517800.0,25890000.0
1000204446,Mapletree Changchun ED-ZONE Block 3,CHA,CHA,130114,CN,LEED v4.1 O+M: EB,67,Gold,2024-09-11,Yes,13361.0,Warehouse: General,40,50,534440.0,26722000.0
1000204449,Mapletree Changchun ED-ZONE Block 4,CHA,CHA,130114,CN,LEED v4.1 O+M: EB,63,Gold,2024-09-11,Yes,10580.0,Warehouse: General,40,50,423200.0,21160000.0
1000204451,Mapletree Haiyan  Phase I Block 1,JIA,ZHE,314399,CN,LEED v4.1 O+M: EB,70,Gold,2024-09-11,Yes,35153.36,Warehouse: General,40,50,1406134.4,70306720.0
1000204453,CONF,CON,CON,0,CN,LEED v4.1 O+M: EB,70,Gold,2024-09-11,Yes,34076.18,CONF,50,50,1703809.0,85190450.0
1000204455,Mapletree Haiyan Phase II Block 1,JIA,ZHE,314399,CN,LEED v4.1 O+M: EB,72,Gold,2024-09-11,Yes,35582.0,Warehouse: General,40,50,1423280.0,71164000.0
1000204457,Mapletree Haiyan Phase II Block 2,JIA,ZHE,314399,CN,LEED v4.1 O+M: EB,71,Gold,2024-09-11,Yes,28243.0,Warehouse: General,40,50,1129720.0,56486000.0
1000204459,Mapletree Jiaozhou Logistics Park W1,QIN,SHA,266200,CN,LEED v4.1 O+M: EB,68,Gold,2024-09-14,Yes,10634.88,Warehouse: General,40,50,425395.2,21269760.0
1000204461,Mapletree Jiaozhou Logistics Park W2,QIN,SHA,314399,CN,LEED v4.1 O+M: EB,66,Gold,2024-09-14,Yes,13909.58,Warehouse: General,40,50,556383.2,27819160.0
1000204463,Mapletree Jiaozhou Logistics Park W3,QIN,SHA,314399,CN,LEED v4.1 O+M: EB,65,Gold,2024-09-14,Yes,12498.43,Warehouse: General,40,50,499937.2,24996860.0
1000204465,Mapletree Jiaxing Industrial Park W1,JIA,ZHE,314399,CN,LEED v4.1 O+M: EB,60,Gold,2024-09-11,Yes,18576.0,Warehouse: General,40,50,743040.0,37152000.0
1000204467,Mapletree Jiaxing Industrial Park W2,JIA,ZHE,314399,CN,LEED v4.1 O+M: EB,63,Gold,2024-09-11,Yes,34778.0,Warehouse: General,40,50,1391120.0,69556000.0
1000204469,Mapletree Jiaxing Industrial Park W3,JIA,ZHE,314399,CN,LEED v4.1 O+M: EB,65,Gold,2024-09-11,Yes,18916.0,Warehouse: General,40,50,756640.0,37832000.0
1000204471,Mapletree East Sichuan  Logistics Park 1,NAN,SIC,637000,CN,LEED v4.1 O+M: EB,68,Gold,2024-09-12,Yes,21488.8,Warehouse: General,40,50,859552.0,42977600.0
1000204473,Mapletree East Sichuan Logistics Park 2,NAN,SIC,637000,CN,LEED v4.1 O+M: EB,68,Gold,2024-09-12,Yes,21440.61,Warehouse: General,40,50,857624.4,42881220.0
1000204475,Mapletree East Sichuan Logistics Park 3,NAN,SIC,637000,CN,LEED v4.1 O+M: EB,69,Gold,2024-09-12,Yes,17875.0,Warehouse: General,40,50,715000.0,35750000.0
1000204477,Mapletree Yaozhuang  Industrial  Park 1,JIA,ZHE,637000,CN,LEED v4.1 O+M: EB,70,Gold,2024-09-12,Yes,29881.0,Warehouse: General,40,50,1195240.0,59762000.0
1000204479,Mapletree Yaozhuang  Industrial  Park 2,JIA,ZHE,314399,CN,LEED v4.1 O+M: EB,70,Gold,2024-09-18,Yes,27168.0,Warehouse: General,40,50,1086720.0,54336000.0
1000204481,Mapletree Yaozhuang Industrial Park 3,JIA,ZHE,314399,CN,LEED v4.1 O+M: EB,70,Gold,2024-09-18,Yes,30799.0,Warehouse: General,40,50,1231960.0,61598000.0
1000204483,Mapletree Yaozhuang Industrial Park 4,JIA,ZHE,314399,CN,LEED v4.1 O+M: EB,70,Gold,2024-09-18,Yes,29881.0,Warehouse: General,40,50,1195240.0,59762000.0
1000204501,Mapletree Changsha Logistics Park  P1 W1,CHA,HUN,410221,CN,LEED v4.1 O+M: EB,64,Gold,2024-12-03,Yes,20116.0,Warehouse: General,40,50,804640.0,40232000.0
1000204503,Mapletree Changsha Logistics Park  P1 W2,CHA,HUN,410221,CN,LEED v4.1 O+M: EB,64,Gold,2024-12-03,Yes,20503.0,Warehouse: General,40,50,820120.0,41006000.0
1000204505,Mapletree Changsha Logistics Park  P1 W3,CHA,HUN,410221,CN,LEED v4.1 O+M: EB,64,Gold,2024-12-03,Yes,19272.0,Warehouse: General,40,50,770880.0,38544000.0
1000204507,Mapletree Changsha Logistics Park  P1 W4,CHA,HUN,410221,CN,LEED v4.1 O+M: EB,64,Gold,2024-12-03,Yes,19864.0,Warehouse: General,40,50,794560.0,39728000.0
1000204509,Mapletree Chengdu DC Logistics Park,CHE,SIC,610207,CN,LEED v4.1 O+M: EB,68,Gold,2024-12-03,Yes,18679.37,Warehouse: General,40,50,747174.8,37358740.0
1000204511,Mapletree Xi'an Industrial Park W1,XIA,SHA,710086,CN,LEED v4.1 O+M: EB,69,Gold,2024-12-09,Yes,25619.0,Warehouse: General,40,50,1024760.0,51238000.0
1000204513,Mapletree Xi'an Industrial Park W2,XIA,SHA,710086,CN,LEED v4.1 O+M: EB,70,Gold,2024-12-09,Yes,14134.0,Warehouse: General,40,50,565360.0,28268000.0
1000204515,Mapletree Xi'an Industrial Park W3,XIA,SHA,710086,CN,LEED v4.1 O+M: EB,71,Gold,2024-12-10,Yes,23615.0,Warehouse: General,40,50,944600.0,47230000.0
1000204517,Mapletree Harbin Logistic Park W1,HAE,HAE,150821,CN,LEED v4.1 O+M: EB,63,Gold,2024-12-03,Yes,16065.0,Warehouse: General,40,50,642600.0,32130000.0
1000204519,Mapletree Harbin Logistic Park W2,HAE,HAE,150821,CN,LEED v4.1 O+M: EB,63,Gold,2024-12-03,Yes,16065.0,Warehouse: General,40,50,642600.0,32130000.0
1000204521,Mapletree Harbin Logistic Park W3,HAR,HAR,150821,CN,LEED v4.1 O+M: EB,63,Gold,2024-12-03,Yes,14890.0,Warehouse: General,40,50,595600.0,29780000.0
1000204523,Mapletree Harbin Logistic Park W4,HAR,HAR,150821,CN,LEED v4.1 O+M: EB,63,Gold,2024-12-03,Yes,12462.0,Warehouse: General,40,50,498480.0,24924000.0
1000204525,Mapletree Zhongshan Logistics Park W1,ZHO,GUA,528455,CN,LEED v4.1 O+M: EB,64,Gold,2024-12-03,Yes,14327.36,Warehouse: General,40,50,573094.4,28654720.0
1000204527,CONF,CON,CON,0,CN,LEED v4.1 O+M: EB,64,Gold,2024-12-03,Yes,9785.13,CONF,50,50,489256.5,24462825.0
1000204529,Mapletree Chongqing Industrial Park W1,CHO,CHO,402246,CN,LEED v4.1 O+M: EB,67,Gold,2024-12-03,Yes,22118.0,Warehouse: General,40,50,884720.0,44236000.0
1000204533,Mapletree Chongqing Industrial Park W2,CHO,CHO,402246,CN,LEED v4.1 O+M: EB,67,Gold,2024-12-03,Yes,24920.0,Warehouse: General,40,50,996800.0,49840000.0
1000204535,Mapletree Guizhou logistics Park W1,GUI,GUI,551206,CN,LEED v4.1 O+M: EB,61,Gold,2024-12-03,Yes,12112.0,Warehouse: General,40,50,484480.0,24224000.0
1000204539,Mapletree Guizhou logistics Park W2,GUI,GUI,551206,CN,LEED v4.1 O+M: EB,63,Gold,2024-12-03,Yes,17063.0,Warehouse: General,40,50,682520.0,34126000.0
1000204541,Mapletree Guizhou logistics Park W3,GUI,GUI,551206,CN,LEED v4.1 O+M: EB,62,Gold,2024-12-03,Yes,23262.8,Warehouse: General,40,50,930512.0,46525600.0
1000204543,Mapletree Jinan Logistics Park W1,JIN,SHA,250107,CN,LEED v4.1 O+M: EB,64,Gold,2024-12-03,Yes,21298.0,Warehouse: General,40,50,851920.0,42596000.0
1000204547,Mapletree Jinan Logistics Park W2,JIN,SHA,250107,CN,LEED v4.1 O+M: EB,63,Gold,2024-12-03,Yes,21355.0,Warehouse: General,40,50,854200.0,42710000.0
1000204549,Mapletree Jinan Logistics Park W3,JIN,SHA,250107,CN,LEED v4.1 O+M: EB,62,Gold,2024-12-03,Yes,20317.0,Warehouse: General,40,50,812680.0,40634000.0
1000204553,Mapletree Jinan Logistics Park W4,JIN,SHA,250107,CN,LEED v4.1 O+M: EB,63,Gold,2024-12-03,Yes,18085.0,Warehouse: General,40,50,723400.0,36170000.0
1000204556,Mapletree Nanchang Logistics Park W1,NAN,JIA,330114,CN,LEED v4.1 O+M: EB,67,Gold,2024-12-03,Yes,23082.0,Warehouse: General,40,50,923280.0,46164000.0
1000204558,Mapletree Nanchang Logistics Park W2,NAN,JIA,330114,CN,LEED v4.1 O+M: EB,66,Gold,2024-12-03,Yes,26217.0,Warehouse: General,40,50,1048680.0,52434000.0
1000204560,Mapletree Nanchang Logistics Park W3,NAN,JIA,330114,CN,LEED v4.1 O+M: EB,67,Gold,2024-12-03,Yes,25548.0,Warehouse: General,40,50,1021920.0,51096000.0
1000204562,Mapletree Qingdao Logistics Park W1,QIN,SHA,266499,CN,LEED v4.1 O+M: EB,72,Gold,2024-12-03,Yes,20769.0,Warehouse: General,40,50,830760.0,41538000.0
1000204564,Mapletree Qingdao Logistics Park W2,QIN,SHA,266499,CN,LEED v4.1 O+M: EB,72,Gold,2024-12-03,Yes,39118.0,Warehouse: General,40,50,1564720.0,78236000.0
1000204566,Mapletree Qingdao Logistics Park W3,QIN,SHA,266499,CN,LEED v4.1 O+M: EB,70,Gold,2024-12-03,Yes,15818.0,Warehouse: General,40,50,632720.0,31636000.0
1000204568,Mapletree Tianjin Wuqing Park Block 1,TIA,TIA,301799,CN,LEED v4.1 O+M: EB,65,Gold,2025-04-06,Yes,15459.0,Warehouse: General,40,50,618360.0,30918000.0
1000204570,Mapletree Tianjin Wuqing  Park Block 2,TIA,TIA,301799,CN,LEED v4.1 O+M: EB,66,Gold,2025-04-06,Yes,14518.0,Warehouse: General,40,50,580720.0,29036000.0
1000204572,Mapletree Shenyang Logistics Park W1,SHE,SHE,110027,CN,LEED v4.1 O+M: EB,66,Gold,2025-03-07,Yes,18716.0,Warehouse: General,40,50,748640.0,37432000.0
1000204574,Mapletree Shenyang Logistics Park W2,SHE,SHE,110027,CN,LEED v4.1 O+M: EB,68,Gold,2025-05-06,Yes,24166.0,Warehouse: General,40,50,966640.0,48332000.0
1000204576,Mapletree Tianjin Xiqing Park W1,TIA,TIA,300385,CN,LEED v4.1 O+M: EB,67,Gold,2025-04-10,Yes,17585.0,Warehouse: General,40,50,703400.0,35170000.0
1000204578,Mapletree Tianjin Xiqing Park W2,TIA,TIA,300385,CN,LEED v4.1 O+M: EB,69,Gold,2025-04-06,Yes,21385.0,Warehouse: General,40,50,855400.0,42770000.0
1000204580,Mapletree Wuhan Logistics Park W1,WUH,HUB,430413,CN,LEED v4.1 O+M: EB,68,Gold,2025-04-06,Yes,18977.0,Warehouse: General,40,50,759080.0,37954000.0
1000204582,Mapletree Wuhan Logistics Park W2,WUH,HUB,430413,CN,LEED v4.1 O+M: EB,67,Gold,2025-04-06,Yes,19251.0,Warehouse: General,40,50,770040.0,38502000.0
1000204584,Mapletree Wuhan Logistics Park W3,WUH,HUB,430413,CN,LEED v4.1 O+M: EB,66,Gold,2025-04-06,Yes,16013.0,Warehouse: General,40,50,640520.0,32026000.0
1000204586,Mapletree Wuhan Logistics Park W4,WUH,HUB,430413,CN,LEED v4.1 O+M: EB,65,Gold,2025-04-06,Yes,16464.0,Warehouse: General,40,50,658560.0,32928000.0
1000204588,Mapletree Xixian Airport  Park W1,XIA,SHA,712033,CN,LEED v4.1 O+M: EB,62,Gold,2025-03-11,Yes,10466.0,Warehouse: General,40,50,418640.0,20932000.0
1000204590,Mapletree Xixian Airport  Park W2,XIA,SHA,712033,CN,LEED v4.1 O+M: EB,61,Gold,2025-03-11,Yes,10466.0,Warehouse: General,40,50,418640.0,20932000.0
1000204592,Mapletree Xixian Airport  Park W3,XIA,SHA,712033,CN,LEED v4.1 O+M: EB,61,Gold,2025-03-11,Yes,10171.0,Warehouse: General,40,50,406840.0,20342000.0
1000204594,Mapletree Xixian Airport  Park W4,XIA,SHA,712033,CN,LEED v4.1 O+M: EB,65,Gold,2025-03-11,Yes,11799.0,Warehouse: General,40,50,471960.0,23598000.0
1000204596,Mapletree Xixian Airport  Park W5,XIA,SHA,712033,CN,LEED v4.1 O+M: EB,64,Gold,2025-03-11,Yes,11375.0,Warehouse: General,40,50,455000.0,22750000.0
1000204598,Mapletree Xixian Airport  Park W6,XIA,SHA,712033,CN,LEED v4.1 O+M: EB,63,Gold,2025-03-11,Yes,10705.0,Warehouse: General,40,50,428200.0,21410000.0
1000204617,Mapletree Yantai Modern Logistics Park 1,YAN,SHA,265509,CN,LEED v4.1 O+M: EB,66,Gold,2025-03-16,Yes,15664.0,Warehouse: General,40,50,626560.0,31328000.0
1000204619,Mapletree Yantai Modern Logistics Park 2,YAN,SHA,265509,CN,LEED v4.1 O+M: EB,68,Gold,2025-03-16,Yes,14307.0,Warehouse: General,40,50,572280.0,28614000.0
1000204621,Mapletree Yantai Modern Logistics Park 3,YAN,SHA,265509,CN,LEED v4.1 O+M: EB,66,Gold,2025-03-16,Yes,16131.0,Warehouse: General,40,50,645240.0,32262000.0
1000204623,Mapletree Yantai Modern Logistics Park 4,YAN,SHA,265509,CN,LEED v4.1 O+M: EB,66,Gold,2025-03-16,Yes,21440.0,Warehouse: General,40,50,857600.0,42880000.0
1000204625,Mapletree Zhengzhou Logistics Park W1,ZHE,HEN,451472,CN,LEED v4.1 O+M: EB,70,Gold,2025-05-06,Yes,23015.0,Warehouse: General,40,50,920600.0,46030000.0
1000204627,CONF,CON,CON,0,CN,LEED v4.1 O+M: EB,68,Gold,2024-12-03,Yes,23068.0,CONF,50,50,1153400.0,57670000.0
1000204629,Mapletree Zhengzhou Logistics Park W2,ZHE,HEN,451472,CN,LEED v4.1 O+M: EB,67,Gold,2025-05-06,Yes,15493.0,Warehouse: General,40,50,619720.0,30986000.0
1000204631,Man Yee Building,CHK,HK,0,HK,LEED v4.1 O+M: EB,84,Platinum,2025-03-15,Yes,33241.0,Office: Mixed-Use,60,60,1994460.0,119667600.0
1000204640,New World Daimaru Department Store,SHA,SHA,200002,CN,LEED v4.1 O+M: EB,81,Platinum,2024-10-08,Yes,116699.0,Retail: Enclosed Mall,70,60,8168930.0,490135800.0
1000204643,One Taikoo Place,HK,HK,0,HK,LEED v4.1 O+M: EB,82,Platinum,2024-10-15,Yes,94144.22,Office: Administrative/Professional,60,60,5648653.2,338919192.0
1000204653,DMART DURG,DUR,CHH,491001,IN,LEED v4.1 O+M: EB,76,Gold,2024-12-13,Yes,3428.03,Retail: Other Retail,70,50,239962.1,11998105.0
1000204655,DMart Benz Circle Vijaywada,VIJ,AP,520010,IN,LEED v4.1 O+M: EB,70,Gold,2024-12-14,Yes,8469.04,Retail: Convenience Store,35,50,296416.4,14820820.0
1000204657,DMart Ankleshwar,BHA,GUJ,393001,IN,LEED v4.1 O+M: EB,76,Gold,2024-12-14,Yes,9181.05,Retail: Convenience Store,35,50,321336.75,16066837.5
1000204659,DMart Dindoli,SUR,GUJ,394210,IN,LEED v4.1 O+M: EB,77,Gold,2024-12-14,Yes,7962.07,Retail: Convenience Store,35,50,278672.45,13933622.5
1000204661,DMart Kosad,SUR,GUJ,394107,IN,LEED v4.1 O+M: EB,75,Gold,2024-12-14,Yes,9741.07,Retail: Convenience Store,35,50,340937.45,17046872.5
1000204709,DMart Navsari,NAV,GUJ,396445,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-15,Yes,8147.04,Retail: Convenience Store,35,50,285146.4,14257320.0
1000204711,DMart Faridabad BPTP,FAR,HAR,121004,IN,LEED v4.1 O+M: EB,76,Gold,2024-12-06,Yes,8173.05,Retail: Convenience Store,35,50,286056.75,14302837.5
1000204714,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,89,Platinum,2025-03-01,Yes,69635.0,CONF,50,60,3481750.0,208905000.0
1000204716,DMart Mandsaur,MAN,MP,458001,IN,LEED v4.1 O+M: EB,75,Gold,2025-01-15,Yes,4336.06,Retail: Convenience Store,35,50,151762.1,7588105.0
1000204721,DMart Silver Spring,IND,MP,452020,IN,LEED v4.1 O+M: EB,75,Gold,2025-01-15,Yes,5818.24,Retail: Convenience Store,35,50,203638.4,10181920.0
1000204723,DMart Pitampura,PIT,MP,454775,IN,LEED v4.1 O+M: EB,76,Gold,2024-12-14,Yes,4022.05,Retail: Convenience Store,35,50,140771.75,7038587.5
1000204725,DMart Pathankot Jalandhar,JAL,PUN,144012,IN,LEED v4.1 O+M: EB,73,Gold,2024-12-06,Yes,9262.06,Retail: Convenience Store,35,50,324172.1,16208605.0
1000204727,DMart Jagatpura,JAI,RAJ,302017,IN,LEED v4.1 O+M: EB,77,Gold,2024-12-06,Yes,6008.04,Retail: Convenience Store,35,50,210281.4,10514070.0
1000204729,DMart Delhi 99,GHA,UP,201005,IN,LEED v4.1 O+M: EB,77,Gold,2024-11-26,Yes,8424.07,Retail: Convenience Store,35,50,294842.45,14742122.5
1000204732,e& etisalat and - Al Manakh Sharjah,SHA,AE,0,AE,LEED v4.1 O+M: EB,65,Gold,2025-03-24,Yes,19516.0,Office: Administrative/Professional,60,50,1170960.0,58548000.0
1000204734,DMart Godhra,GOD,GUJ,389001,IN,LEED v4.1 O+M: EB,71,Gold,2025-01-15,Yes,3331.04,Retail: Convenience Store,35,50,116586.4,5829320.0
1000204736,DMart Bilimora,NAV,GUJ,396325,IN,LEED v4.1 O+M: EB,77,Gold,2024-12-14,Yes,3956.0,Retail: Convenience Store,35,50,138460.0,6923000.0
1000204738,e& etisalat and - T&A Abu Dhabi,AD,AE,0,AE,LEED v4.1 O+M: EB,68,Gold,2024-11-13,Yes,35570.0,Office: Administrative/Professional,60,50,2134200.0,106710000.0
1000204745,DMart Sanand,AHM,GUJ,382110,IN,LEED v4.1 O+M: EB,78,Gold,2024-12-14,Yes,7197.01,Retail: Convenience Store,35,50,251895.35,12594767.5
1000204749,DMart Wadala Nashik,NAS,MAH,422006,IN,LEED v4.1 O+M: EB,76,Gold,2024-12-14,Yes,7320.01,Retail: Convenience Store,35,50,256200.35,12810017.5
1000204751,DMart Kalwar Road,JAI,RAJ,302012,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-15,Yes,6501.54,Retail: Convenience Store,35,50,227553.9,11377695.0
1000204753,DMart Arth Noida,GN,UP,201310,IN,LEED v4.1 O+M: EB,67,Gold,2024-12-14,Yes,7903.07,Retail: Convenience Store,35,50,276607.45,13830372.5
1000204768,Mapletree Kaifeng Logistics Park Block 1,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,72,Gold,2024-09-13,Yes,7461.0,Warehouse: General,40,50,298440.0,14922000.0
1000204770,Mapletree Kaifeng Logistics Park Block 2,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,69,Gold,2024-09-13,Yes,8048.0,Warehouse: General,40,50,321920.0,16096000.0
1000204772,Mapletree Kaifeng Logistics Park Block 3,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,67,Gold,2024-09-13,Yes,12534.0,Warehouse: General,40,50,501360.0,25068000.0
1000204774,Mapletree Kaifeng Logistics Park Block 4,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,65,Gold,2024-09-13,Yes,10366.0,Warehouse: General,40,50,414640.0,20732000.0
1000204776,Mapletree Kaifeng Logistics Park Block 5,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,70,Gold,2024-09-13,Yes,11349.0,Warehouse: General,40,50,453960.0,22698000.0
1000204778,Mapletree Kaifeng Logistics Park Block 6,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,71,Gold,2024-09-13,Yes,11223.0,Warehouse: General,40,50,448920.0,22446000.0
1000204780,Mapletree Kaifeng Logistics Park Block 7,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,69,Gold,2024-09-13,Yes,11223.0,Warehouse: General,40,50,448920.0,22446000.0
1000204788,Dmart Yogi Chowk,SUR,GUJ,395010,IN,LEED v4.1 O+M: EB,79,Gold,2025-01-16,Yes,7188.09,Retail: Other Retail,70,50,503166.3,25158315.0
1000204792,Dmart MHOW,IND,MP,453331,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-16,Yes,6258.04,Retail: Other Retail,70,50,438062.8,21903140.0
1000204796,Dmart Mandi Gobindgarh,MG,PUN,147301,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-16,Yes,3811.07,Retail: Other Retail,70,50,266774.9,13338745.0
1000204800,Dmart Gulbarga,GUL,KAR,585104,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-14,Yes,3056.04,Retail: Other Retail,70,50,213922.8,10696140.0
1000204803,DMart Nandurbar,NAN,MAH,425412,IN,LEED v4.1 O+M: EB,75,Gold,2025-01-16,Yes,3936.02,Retail: Other Retail,70,50,275521.4,13776070.0
1000204805,"Dmart Kuntikan, Mangalore",MAN,KAR,575006,IN,LEED v4.1 O+M: EB,76,Gold,2025-01-14,Yes,7614.98,Retail: Other Retail,70,50,533048.6,26652430.0
1000204807,DMart Pathardi Nashik,NAS,MAH,422010,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-15,Yes,5954.06,Retail: Other Retail,70,50,416784.2,20839210.0
1000204810,DMart Dhule,DHU,MAH,424006,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-15,Yes,5012.02,Retail: Other Retail,70,50,350841.4,17542070.0
1000204814,Kholke Panvel Dmart,PAN,MAH,410221,IN,LEED v4.1 O+M: EB,72,Gold,2025-01-15,Yes,8727.03,Retail: Other Retail,70,50,610892.1,30544605.0
1000204816,Dmart Udupi,UDU,KAR,576102,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-14,Yes,7922.02,Retail: Other Retail,70,50,554541.4,27727070.0
1000204818,DMart Ulhasnagar,THA,MAH,421103,IN,LEED v4.1 O+M: EB,79,Gold,2025-01-15,Yes,4526.05,Retail: Other Retail,70,50,316823.5,15841175.0
1000204822,DMart Wardha,WAR,MAH,442001,IN,LEED v4.1 O+M: EB,76,Gold,2025-02-21,Yes,2915.02,Retail: Other Retail,70,50,204051.4,10202570.0
1000204848,Namsan Sowol Tower,SEO,SOU,4637,KR,LEED v4.1 O+M: EB,81,Platinum,2024-09-19,Yes,40517.0,Office: Mixed-Use,60,60,2431020.0,145861200.0
1000204857,PRESTIGE POLYGON,CHE,TN,600035,IN,LEED v4.1 O+M: EB,80,Platinum,2025-06-04,Yes,49657.0,Office: Administrative/Professional,60,60,2979420.0,178765200.0
1000204949,Jet Propulsion Laboratory Building 201,PAS,CA,91109,US,LEED v4.1 O+M: EB,66,Gold,2024-10-14,Yes,1114.84,Office: Government,60,50,66890.4,3344520.0
1000204950,Henderson Metropolitan - Office Tower,SHA,SHA,200001,CN,LEED v4 O+M: EB,84,Platinum,2024-11-21,Yes,188889.0,Office: Mixed-Use,60,60,11333340.0,680000400.0
1000204953,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,76,Gold,2024-12-09,Yes,4452.0,CONF,50,50,222600.0,11130000.0
1000204954,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,75,Gold,2025-04-22,Yes,5077.0,CONF,50,50,253850.0,12692500.0
1000204956,Hangzhou Kerry Centre Office Tower,HAN,ZHE,310006,CN,LEED v4.1 O+M: EB,88,Platinum,2024-08-27,Yes,13287.0,Office: Mixed-Use,60,60,797220.0,47833200.0
1000204959,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,75,Gold,2024-12-09,Yes,2049.0,CONF,50,50,102450.0,5122500.0
1000204961,DMart Mancherial,MAN,TG,504209,IN,LEED v4.1 O+M: EB,74,Gold,2024-12-09,Yes,2939.0,Retail: Grocery Store/Food Market,35,50,102865.0,5143250.0
1000204963,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,78,Gold,2024-12-09,Yes,4280.0,CONF,50,50,214000.0,10700000.0
1000204965,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,79,Gold,2024-12-09,Yes,3525.0,CONF,50,50,176250.0,8812500.0
1000204967,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,76,Gold,2025-01-16,Yes,5375.0,CONF,50,50,268750.0,13437500.0
1000204971,Grand Gateway 2,SHA,SHA,200030,CN,LEED v4 O+M: EB,83,Platinum,2024-10-15,Yes,160945.0,Office: Mixed-Use,60,60,9656700.0,579402000.0
1000204974,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,76,Gold,2025-02-18,Yes,2818.0,CONF,50,50,140900.0,7045000.0
1000204978,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,78,Gold,2024-12-09,Yes,6108.0,CONF,50,50,305400.0,15270000.0
1000204984,Beltarodi Dmart,NAG,MAH,440037,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-15,Yes,12687.11,Retail: Other Retail,70,50,888097.7,44404885.0
1000205017,Radisson Blu & Park Inn by Radisson,AD,AE,0,AE,LEED v4.1 O+M: EB,63,Gold,2024-12-23,Yes,49663.0,"Lodging: Hotel/Motel/Resort, Full Service",70,50,3476410.0,173820500.0
1000205031,PARCBIT,MAL,BAL,7120,ES,LEED v4.1 O+M: EB,73,Gold,2024-12-10,Yes,12748.95,Office: Administrative/Professional,60,50,764937.0,38246850.0
1000205057,Candelaria Corporate,RDJ,RJ,0,BR,LEED v4.1 O+M: EB,70,Gold,2024-12-09,Yes,19435.84,Office: Other Office,60,50,1166150.4,58307520.0
