ID,ProjectName,City,State,Zipcode,Country,RatingSystem,PointsAchieved,CertLevel,CertDate,IsCertified,GrossFloorAreaSqm,ProjectTypes
1000204772,Mapletree Kaifeng Logistics Park Block 3,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,67,Gold,2024-09-13,Yes,12534.0,Warehouse: General
1000204774,Mapletree Kaifeng Logistics Park Block 4,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,65,Gold,2024-09-13,Yes,10366.0,Warehouse: General
1000204776,Mapletree Kaifeng Logistics Park Block 5,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,70,Gold,2024-09-13,Yes,11349.0,Warehouse: General
1000204778,Mapletree Kaifeng Logistics Park Block 6,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,71,Gold,2024-09-13,Yes,11223.0,Warehouse: General
1000204780,Mapletree Kaifeng Logistics Park Block 7,KAI,HEN,475000,CN,LEED v4.1 O+M: EB,69,Gold,2024-09-13,Yes,11223.0,Warehouse: General
1000204788,Dmart Yogi Chowk,SUR,GUJ,395010,IN,LEED v4.1 O+M: EB,79,Gold,2025-01-16,Yes,77372.0,Retail: Other Retail
1000204792,Dmart MHOW,IND,MP,453331,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-16,Yes,67361.0,Retail: Other Retail
1000204796,Dmart Mandi Gobindgarh,MG,PUN,147301,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-16,Yes,41022.0,Retail: Other Retail
1000204800,Dmart Gulbarga,GUL,KAR,585104,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-14,Yes,32895.0,Retail: Other Retail
1000204803,DMart Nandurbar,NAN,MAH,425412,IN,LEED v4.1 O+M: EB,75,Gold,2025-01-16,Yes,42367.0,Retail: Other Retail
1000204805,"Dmart Kuntikan, Mangalore",MAN,KAR,575006,IN,LEED v4.1 O+M: EB,76,Gold,2025-01-14,Yes,81967.0,Retail: Other Retail
1000204807,DMart Pathardi Nashik,NAS,MAH,422010,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-15,Yes,64089.0,Retail: Other Retail
1000204810,DMart Dhule,DHU,MAH,424006,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-15,Yes,53949.0,Retail: Other Retail
1000204814,Kholke Panvel Dmart,PAN,MAH,410221,IN,LEED v4.1 O+M: EB,72,Gold,2025-01-15,Yes,93937.0,Retail: Other Retail
1000204816,Dmart Udupi,UDU,KAR,576102,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-14,Yes,85272.0,Retail: Other Retail
1000204818,DMart Ulhasnagar,THA,MAH,421103,IN,LEED v4.1 O+M: EB,79,Gold,2025-01-15,Yes,48718.0,Retail: Other Retail
1000204822,DMart Wardha,WAR,MAH,442001,IN,LEED v4.1 O+M: EB,76,Gold,2025-02-21,Yes,31377.0,Retail: Other Retail
1000204848,Namsan Sowol Tower,SEO,SOU,4637,KR,LEED v4.1 O+M: EB,81,Platinum,2024-09-19,Yes,40517.0,Office: Mixed-Use
1000204857,PRESTIGE POLYGON,CHE,TN,600035,IN,LEED v4.1 O+M: EB,80,Platinum,2025-06-04,Yes,49657.0,Office: Administrative/Professional
1000204949,Jet Propulsion Laboratory Building 201,PAS,CA,91109,US,LEED v4.1 O+M: EB,66,Gold,2024-10-14,Yes,12000.0,Office: Government
1000204950,Henderson Metropolitan - Office Tower,SHA,N/A,200001,CN,LEED v4 O+M: EB,84,Platinum,2024-11-21,Yes,188889.0,Office: Mixed-Use
1000204953,CONF,CON,AP,0,IN,LEED v4.1 O+M: EB,76,Gold,2024-12-09,Yes,4452.0,CONF
1000204954,CONF,CON,AP,0,IN,LEED v4.1 O+M: EB,75,Gold,2025-04-22,Yes,5077.0,CONF
1000204956,Hangzhou Kerry Centre Office Tower,HAN,ZHE,310006,CN,LEED v4.1 O+M: EB,88,Platinum,2024-08-27,Yes,13287.0,Office: Mixed-Use
1000204959,CONF,CON,TN,0,IN,LEED v4.1 O+M: EB,75,Gold,2024-12-09,Yes,2049.0,CONF
1000204961,DMart Mancherial,MAN,TG,504209,IN,LEED v4.1 O+M: EB,74,Gold,2024-12-09,Yes,2939.0,Retail: Grocery Store/Food Market
1000204963,CONF,CON,AP,0,IN,LEED v4.1 O+M: EB,78,Gold,2024-12-09,Yes,4280.0,CONF
1000204965,CONF,CON,TN,0,IN,LEED v4.1 O+M: EB,79,Gold,2024-12-09,Yes,3525.0,CONF
1000204967,CONF,CON,TG,0,IN,LEED v4.1 O+M: EB,76,Gold,2025-01-16,Yes,5375.0,CONF
1000204971,Grand Gateway 2,SHA,N/A,200030,CN,LEED v4 O+M: EB,83,Platinum,2024-10-15,Yes,160945.0,Office: Mixed-Use
1000204974,CONF,CON,TG,0,IN,LEED v4.1 O+M: EB,76,Gold,2025-02-18,Yes,2818.0,CONF
1000204978,CONF,CON,TG,0,IN,LEED v4.1 O+M: EB,78,Gold,2024-12-09,Yes,6108.0,CONF
1000204984,Beltarodi Dmart,NAG,MAH,440037,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-15,Yes,136563.0,Retail: Other Retail
1000205017,Radisson Blu & Park Inn by Radisson,AD,AE,0,AE,LEED v4.1 O+M: EB,63,Gold,2024-12-23,Yes,49663.0,"Lodging: Hotel/Motel/Resort, Full Service"
1000205031,PARCBIT,MAL,BAL,7120,ES,LEED v4.1 O+M: EB,73,Gold,2024-12-10,Yes,12748.95,Office: Administrative/Professional
1000205057,Candelaria Corporate,RDJ,RJ,0,BR,LEED v4.1 O+M: EB,70,Gold,2024-12-09,Yes,19435.84,Office: Other Office
1000205075,Hongxin Logistics E-commerce park W1,FOS,GUA,528143,CN,LEED v4.1 O+M: EB,70,Gold,2024-10-15,Yes,15253.0,Warehouse: General
1000205077,Hongxin Logistics E-commerce park W2,FOS,GUA,528143,CN,LEED v4.1 O+M: EB,71,Gold,2024-10-15,Yes,10297.0,Warehouse: General
1000205081,Hongxin Logistics E-commerce park W4,FOS,GUA,528143,CN,LEED v4.1 O+M: EB,74,Gold,2024-10-15,Yes,11284.0,Warehouse: General
1000205083,Hongxin Logistics E-commerce park W5,FOS,GUA,528143,CN,LEED v4.1 O+M: EB,72,Gold,2024-10-15,Yes,14778.0,Warehouse: General
1000205085,Hongxin Logistics E-commerce park W6,FOS,GUA,528143,CN,LEED v4.1 O+M: EB,70,Gold,2024-10-15,Yes,12271.0,Warehouse: General
1000205087,Hongxin Logistics E-commerce park W7,FOS,GUA,528143,CN,LEED v4.1 O+M: EB,71,Gold,2024-10-15,Yes,12271.0,Warehouse: General
1000205089,Hongxin Logistics E-commerce park W8,FOS,GUA,528143,CN,LEED v4.1 O+M: EB,73,Gold,2024-10-15,Yes,12271.0,Warehouse: General
1000205092,Tianjin Technology-based SME park W1,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,71,Gold,2024-10-28,Yes,9486.0,Warehouse: General
1000205095,Tianjin Technology-based SME park W2,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,70,Gold,2024-10-07,Yes,9383.0,Warehouse: General
1000205097,Tianjin Technology-based SME park W3,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,71,Gold,2024-10-07,Yes,12153.0,Warehouse: General
1000205099,Tianjin Technology-based SME park W4,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,70,Gold,2024-10-07,Yes,11970.0,Warehouse: General
1000205101,Tianjin Technology-based SME park W6,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,70,Gold,2024-10-07,Yes,9386.0,Warehouse: General
1000205103,Tianjin Technology-based SME park W7,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,71,Gold,2024-10-07,Yes,12530.0,Warehouse: General
1000205105,Tianjin Technology-based SME park W8,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,71,Gold,2024-10-10,Yes,12500.0,Warehouse: General
1000205107,Tianjin Technology-based SME park W9,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,71,Gold,2024-10-07,Yes,9348.0,Warehouse: General
1000205109,Tianjin Technology-based SME park W10,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,72,Gold,2024-10-07,Yes,9245.0,Warehouse: General
1000205111,Tianjin Technology-based SME park W11,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,72,Gold,2024-10-07,Yes,12153.0,Warehouse: General
1000205113,Tianjin Technology-based SME park W12,TIA,N/A,301508,CN,LEED v4.1 O+M: EB,72,Gold,2024-10-07,Yes,11970.0,Warehouse: General
1000205117,Guangzhou Airport Logistics Park J1,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-09,Yes,13779.0,Warehouse: General
1000205119,Guangzhou Airport Logistics Park J2,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,66,Gold,2024-12-09,Yes,13784.0,Warehouse: General
1000205121,Guangzhou Airport Logistics Park J3,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,75,Gold,2024-12-09,Yes,17717.0,Warehouse: General
1000205123,Guangzhou Airport Logistics Park J4,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,81,Platinum,2024-12-09,Yes,17728.0,Warehouse: General
1000205127,Guangzhou Airport Logistics Park J5,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,68,Gold,2024-12-09,Yes,16788.0,Warehouse: General
1000205129,Guangzhou Airport Logistics Park J6,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,72,Gold,2024-12-09,Yes,16797.0,Warehouse: General
1000205131,Guangzhou Airport Logistics Park J7,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,66,Gold,2024-12-09,Yes,18094.0,Warehouse: General
1000205133,Guangzhou Airport Logistics Park J8,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,80,Platinum,2024-12-09,Yes,18104.0,Warehouse: General
1000205135,Guangzhou Airport Logistics Park J9,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,72,Gold,2024-12-09,Yes,18100.0,Warehouse: General
1000205137,Guangzhou Airport Logistics Park J10,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,68,Gold,2024-12-09,Yes,26306.0,Warehouse: General
1000205139,Guangzhou Airport Logistics Park J11,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,83,Platinum,2024-12-09,Yes,18248.0,Warehouse: General
1000205141,Guangzhou Airport Logistics Park J12,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-09,Yes,18238.0,Warehouse: General
1000205146,Guangzhou Airport Logistics Park J13,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,70,Gold,2024-12-09,Yes,13895.0,Warehouse: General
1000205148,Guangzhou Airport Logistics Park J14,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,72,Gold,2024-12-09,Yes,13919.0,Warehouse: General
1000205150,Guangzhou Airport Logistics Park J15,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,72,Gold,2024-12-09,Yes,13892.0,Warehouse: General
1000205152,Guangzhou Airport Logistics Park J16,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-09,Yes,13879.0,Warehouse: General
1000205154,Guangzhou Airport Logistics Park J17,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,81,Platinum,2024-12-09,Yes,13910.0,Warehouse: General
1000205156,Guangzhou Airport Logistics Park J18,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,69,Gold,2024-12-09,Yes,13879.0,Warehouse: General
1000205158,Guangzhou Airport Logistics Park J25,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,66,Gold,2024-12-09,Yes,19610.0,Warehouse: General
1000205162,Guangzhou Airport Logistics Park J26,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,80,Platinum,2024-12-09,Yes,19691.0,Warehouse: General
1000205164,Guangzhou Airport Logistics Park J27,GUA,GUA,510890,CN,LEED v4.1 O+M: EB,72,Gold,2024-12-09,Yes,19609.0,Warehouse: General
1000205243,Mapletree Wenzhou Industrial Park 1,WEN,ZHE,325025,CN,LEED v4.1 O+M: EB,70,Gold,2025-05-28,Yes,33115.0,Warehouse: General
1000205245,Mapletree Wenzhou Industrial Park 2,WEN,ZHE,325025,CN,LEED v4.1 O+M: EB,63,Gold,2025-05-28,Yes,32877.0,Warehouse: General
1000205247,Mapletree Wenzhou Industrial Park 4,WEN,ZHE,325025,CN,LEED v4.1 O+M: EB,77,Gold,2025-05-28,Yes,12523.0,Warehouse: General
1000205249,Mapletree Wenzhou Industrial Park 3,WEN,ZHE,325025,CN,LEED v4.1 O+M: EB,77,Gold,2025-05-28,Yes,14092.0,Warehouse: General
1000205251,Mapletree Wenzhou Industrial Park 5,WEN,ZHE,325025,CN,LEED v4.1 O+M: EB,74,Gold,2025-05-28,Yes,12286.0,Warehouse: General
1000205253,Mapletree Wenzhou Industrial Park 6,WEN,ZHE,325025,CN,LEED v4.1 O+M: EB,73,Gold,2025-05-28,Yes,14398.0,Warehouse: General
1000205254,MERLIN PROPERTIES - P.E. Alvia Ed3,LR,MAD,28232,ES,LEED v4 O+M: EB,66,Gold,2024-11-21,Yes,11735.0,Office: Administrative/Professional
1000205282,MT Tianjin Jinghai Logistics Park 1,TIA,N/A,300000,CN,LEED v4.1 O+M: EB,65,Gold,2024-12-03,Yes,7701.0,Warehouse: General
1000205284,MT Tianjin Jinghai Logistics Park 2,TIA,N/A,300000,CN,LEED v4.1 O+M: EB,65,Gold,2024-12-05,Yes,13789.0,Warehouse: General
1000205286,MT Tianjin Jinghai Logistics Park 3,TIA,N/A,300000,CN,LEED v4.1 O+M: EB,67,Gold,2024-12-05,Yes,11776.0,Warehouse: Refrigerated
1000205288,CONF,CON,HUN,0,CN,LEED v4.1 O+M: EB,74,Gold,2024-12-03,Yes,22180.0,CONF
1000205290,CONF,CON,HUN,0,CN,LEED v4.1 O+M: EB,74,Gold,2024-12-03,Yes,21290.0,CONF
1000205292,CONF,CON,HUN,0,CN,LEED v4.1 O+M: EB,74,Gold,2024-12-03,Yes,9146.0,CONF
1000205294,CONF,CON,HUN,0,CN,LEED v4.1 O+M: EB,72,Gold,2024-12-03,Yes,22939.0,CONF
1000205296,MT Zhengzhou airport logistics park 1,ZHE,HEN,153000,CN,LEED v4.1 O+M: EB,70,Gold,2025-05-28,Yes,15667.0,Warehouse: General
1000205298,MT Zhengzhou airport logistics park 2,ZHE,HEN,153000,CN,LEED v4.1 O+M: EB,73,Gold,2025-05-28,Yes,16653.0,Warehouse: General
1000205300,MT Zhengzhou airport logistics park 3,ZHE,HEN,153000,CN,LEED v4.1 O+M: EB,72,Gold,2025-05-28,Yes,17543.0,Warehouse: General
1000205302,MT Zhengzhou airport logistics park 4,ZHE,HEN,153000,CN,LEED v4.1 O+M: EB,73,Gold,2025-05-28,Yes,17543.0,Warehouse: General
1000205304,MT Zhengzhou airport logistics park 5,ZHE,HEN,153000,CN,LEED v4.1 O+M: EB,63,Gold,2025-05-28,Yes,12850.0,Warehouse: General
1000205306,MT Zhengzhou airport logistics park 6,ZHE,HEN,153000,CN,LEED v4.1 O+M: EB,68,Gold,2025-05-28,Yes,10372.0,Warehouse: General
1000205311,Mapletree Kunming Logistics Park Block 1,KS,YUN,650212,CN,LEED v4.1 O+M: EB,67,Gold,2024-12-03,Yes,10735.0,Warehouse: General
1000205313,Mapletree Kunming Logistics Park Block 2,KS,YUN,650212,CN,LEED v4.1 O+M: EB,68,Gold,2024-12-03,Yes,11909.0,Warehouse: General
1000205316,Mapletree Kunming Logistics Park Block 3,KS,YUN,650212,CN,LEED v4.1 O+M: EB,67,Gold,2024-12-03,Yes,21040.0,Warehouse: General
1000205318,Mapletree Kunming Logistics Park Block 4,KS,YUN,650212,CN,LEED v4.1 O+M: EB,68,Gold,2024-12-03,Yes,8968.0,Warehouse: General
1000205320,Mapletree Kunming Logistics Park Block 5,KS,YUN,650212,CN,LEED v4.1 O+M: EB,68,Gold,2024-12-03,Yes,9097.0,Warehouse: General
1000205323,Mapletree Yixing Industrial Park Block 1,WUX,JIA,214201,CN,LEED v4.1 O+M: EB,70,Gold,2025-05-28,Yes,13768.0,Warehouse: General
1000205325,Mapletree Yixing Industrial Park Block 2,WUX,JIA,214201,CN,LEED v4.1 O+M: EB,74,Gold,2025-05-28,Yes,13965.0,Warehouse: General
1000205327,Mapletree Yixing Industrial Park Block 3,WUX,JIA,214201,CN,LEED v4.1 O+M: EB,74,Gold,2025-05-28,Yes,13965.0,Warehouse: General
1000205329,Mapletree Yixing Industrial Park Block 4,WUX,YUN,214201,CN,LEED v4.1 O+M: EB,68,Gold,2025-05-28,Yes,9569.0,Warehouse: General
1000205331,Mapletree Yixing Industrial Park Block 5,WUX,JIA,214201,CN,LEED v4.1 O+M: EB,73,Gold,2025-05-28,Yes,9569.0,Warehouse: General
1000205333,Mapletree Yixing Industrial Park Block 6,WUX,JIA,214201,CN,LEED v4.1 O+M: EB,64,Gold,2025-05-28,Yes,13768.0,Warehouse: General
1000205341,Ela Green School - O+M Existing Building,CHE,TN,603209,IN,LEED v4.1 O+M: EB,81,Platinum,2024-12-16,Yes,53688.0,Core Learning Space: K-12 High School
1000205351,Jeongdong Building,SEO,SOU,4518,KR,LEED v4 O+M: EB,64,Gold,2025-01-09,Yes,330548.61,Office: Mixed-Use
1000205356,IDEE MIMARLIK INSAAT A.S.,BES,IST,34342,TR,LEED v4.1 O+M: EB,69,Gold,2025-03-18,Yes,207.0,Office: Administrative/Professional
1000205367,CONF,CON,TN,0,IN,LEED v4.1 O+M: EB,78,Gold,2025-01-14,Yes,68456.0,CONF
1000205377,The Tower at Metropolitan Oriental Plaza,CHO,CHO,400000,CN,LEED v4 O+M: EB,83,Platinum,2024-09-29,Yes,54617.0,Office: Other Office
1000205382,"Virtusa, Chennai- Foundation Block",CHE,TN,600130,IN,LEED v4.1 O+M: EB,81,Platinum,2025-06-21,Yes,7497.64,Office: Administrative/Professional
1000205451,"Virtusa, Chennai- FTP Building",CHE,TN,600130,IN,LEED v4.1 O+M: EB,82,Platinum,2025-06-21,Yes,112000.0,Office: Administrative/Professional
1000205454,"Virtusa, Chennai- Food Court Building",CHE,TN,600130,IN,LEED v4.1 O+M: EB,82,Platinum,2025-06-21,Yes,2655.23,Retail: Restaurant/Cafeteria
1000205458,DBS BANK TOWER,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,84,Platinum,2024-12-24,Yes,45957.0,Office: Mixed-Use
1000205460,LUJIAZUI CENTURY FINANCIAL PLAZA No.1,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-12,Yes,111520.0,Office: Mixed-Use
1000205464,LUJIAZUI CENTURY FINANCIAL PLAZA No.2,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,85,Platinum,2024-12-23,Yes,75147.0,Office: Mixed-Use
1000205466,LUJIAZUI CENTURY FINANCIAL PLAZA No.3,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,85,Platinum,2024-12-12,Yes,75406.12,Office: Mixed-Use
1000205468,LUJIAZUI CENTURY FINANCIAL PLAZA No.5,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-23,Yes,42188.0,Office: Mixed-Use
1000205470,LUJIAZUI CENTURY FINANCIAL PLAZA No.6,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-12,Yes,42624.36,Office: Mixed-Use
1000205472,LuJiaZui Finance Service Plaza,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-18,Yes,72904.31,Office: Mixed-Use
1000205475,LUJIAZUI FINANCIAL PLAZA,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-23,Yes,47696.0,Office: Mixed-Use
1000205477,LJZ Plaza,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,84,Platinum,2024-12-12,Yes,72428.0,Office: Mixed-Use
1000205480,LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,81,Platinum,2024-12-23,Yes,41557.0,Office: Mixed-Use
1000205482,LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-23,Yes,15673.0,Office: Mixed-Use
1000205484,LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,SHA,N/A,200126,CN,LEED v4.1 O+M: EB,83,Platinum,2024-12-23,Yes,4985.0,Office: Mixed-Use
1000205544,CONF,CON,AP,0,IT,LEED v4.1 O+M: EB,69,Gold,2025-05-12,Yes,4174.0,CONF
1000205596,CONF,CON,HAR,0,IN,LEED v4.1 O+M: EB,71,Gold,2025-03-06,Yes,262455.0,CONF
1000205638,CTS-CHN-CKC-SDB01,CHE,TN,600119,IN,LEED v4.1 O+M: EB,86,Platinum,2025-01-12,Yes,594751.0,Office: Administrative/Professional
1000205640,CTS-CHN-CKC-SDB02,CHE,TN,600119,IN,LEED v4.1 O+M: EB,84,Platinum,2025-01-12,Yes,595002.0,Office: Administrative/Professional
1000205642,CTS-CHN-CKC-SDB03,CHE,TN,600119,IN,LEED v4.1 O+M: EB,85,Platinum,2025-01-12,Yes,627793.0,Office: Administrative/Professional
1000205644,CTS-PUN-CDC-SDB 1A,PUN,MAH,411057,IN,LEED v4.1 O+M: EB,81,Platinum,2025-01-12,Yes,427344.0,Office: Administrative/Professional
1000205646,CTS-PUN-CDC-SDB 1B,PUN,MAH,411057,IN,LEED v4.1 O+M: EB,85,Platinum,2025-01-12,Yes,427343.53,Office: Administrative/Professional
1000205692,GLP Shanghai Jinqiao Park WDC2,SHA,N/A,201206,CN,LEED v4.1 O+M: EB,84,Platinum,2024-08-29,Yes,17974.0,Warehouse: General
1000205699,1700 Broadway,NY,NY,10019,US,LEED v4.1 O+M: EB,58,Silver,2025-04-24,Yes,594030.0,Office: Administrative/Professional
1000205725,Mapletree Chengdu Logistics Park S1-1,CHE,SIC,610305,CN,LEED v4.1 O+M: EB,76,Gold,2025-05-28,Yes,12349.0,Warehouse: General
1000205727,Mapletree Chengdu Logistics Park S1-2,CHE,SIC,610305,CN,LEED v4.1 O+M: EB,76,Gold,2025-05-28,Yes,11266.0,Warehouse: General
1000205729,Mapletree Chengdu Logistics Park S1-3,CHE,SIC,610305,CN,LEED v4.1 O+M: EB,76,Gold,2025-05-28,Yes,12025.0,Warehouse: General
1000205731,Mapletree Chengdu Logistics Park S1-4,CHE,SIC,610305,CN,LEED v4.1 O+M: EB,77,Gold,2025-05-28,Yes,12007.0,Warehouse: General
1000205733,Mapletree Chengdu Logistics Park S2-1,CHE,SIC,610305,CN,LEED v4.1 O+M: EB,77,Gold,2025-05-28,Yes,11586.0,Warehouse: General
1000205735,Mapletree Chengdu Logistics Park S2-2,CHE,SIC,610305,CN,LEED v4.1 O+M: EB,77,Gold,2025-05-28,Yes,9681.0,Warehouse: General
1000205737,Mapletree Chengdu Logistics Park S2-3,CHE,SIC,610305,CN,LEED v4.1 O+M: EB,75,Gold,2025-05-28,Yes,20541.0,Warehouse: General
1000205740,Mapletree Chengdu Logistics Park S2-4,CHE,SIC,610305,CN,LEED v4.1 O+M: EB,75,Gold,2025-05-28,Yes,19438.0,Warehouse: General
1000205794,Camplus Pavia FT Towers,PAV,PV,27100,IT,LEED v4.1 O+M: EB,61,Gold,2025-04-24,Yes,6226.0,Lodging: Dormitory
1000205801,Ferrero Food Hangzhou Project,HAN,ZHE,310000,CN,LEED v4.1 O+M: EB,80,Platinum,2025-02-22,Yes,50107.0,Industrial Manufacturing
1000205807,AVENIDA DE BURGOS 118,MAD,MAD,28050,ES,LEED v4.1 O+M: EB,66,Gold,2024-12-13,Yes,12140.0,Office: Administrative/Professional
1000205820,60 Adelaide East,TOR,ON,0,CA,LEED v4.1 O+M: EB,64,Gold,2025-06-09,Yes,121019.0,Office: Administrative/Professional
1000205861,Park Avenue Tower,NY,NY,10022,US,LEED v4.1 O+M: EB,62,Gold,2025-02-19,Yes,540752.0,Office: Mixed-Use
1000206147,BNK Digital Tower,SEO,SOU,6619,KR,LEED v4 O+M: EB,62,Gold,2024-11-26,Yes,26151.0,Office: Mixed-Use
1000206170,1800 M Street,WAS,DC,20036,US,LEED v4 O+M: EB,65,Gold,2025-05-16,Yes,615281.0,Office: Administrative/Professional
1000206179,Dawning Center,SHA,N/A,200120,CN,LEED v4 O+M: EB,80,Platinum,2025-04-02,Yes,69740.0,Office: Mixed-Use
1000206186,FASI sede Roma,ROM,RM,185,IT,LEED v4.1 O+M: EB,72,Gold,2025-06-11,Yes,2483.0,Office: Administrative/Professional
1000206207,Sede Almeria - Grupo Gransolar,AND,ALM,4160,ES,LEED v4.1 O+M: EB,80,Platinum,2025-07-22,Yes,1102.71,Office: Administrative/Professional
1000206250,Mapletree Zhengzhou Logistics Park W3,ZHE,HEN,451472,CN,LEED v4.1 O+M: EB,66,Gold,2025-05-06,Yes,19140.0,Warehouse: General
1000206253,Mapletree Zhengzhou Logistics Park W4,ZHE,HEN,451472,CN,LEED v4.1 O+M: EB,68,Gold,2025-05-06,Yes,21140.0,Warehouse: General
1000206265,China Taiping Financial Center,BEI,N/A,100032,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-05,Yes,59147.0,Office: Other Office
1000206272,EMAAR Digital Greens Tower A,GUR,HAR,122001,IN,LEED v4.1 O+M: EB,88,Platinum,2025-02-05,Yes,27351.0,Office: Mixed-Use
1000206275,CONF,CON,HAR,0,IN,LEED v4.1 O+M: EB,88,Platinum,2025-02-05,Yes,38040.0,CONF
1000206281,Office Building of Infogain India,NOI,UP,201301,IN,LEED v4.1 O+M: EB,70,Gold,2025-03-15,Yes,7638.29,Office: Administrative/Professional
1000206325,DAMAC Hills 2 Community Center,DUB,AE,0,AE,LEED v4.1 O+M: EB,69,Gold,2025-04-23,Yes,114538.77,Retail: Enclosed Mall
1000206353,HZ PAFC Tower A&B&Mall,HAN,ZHE,310000,CN,LEED v4.1 O+M: EB,83,Platinum,2024-12-10,Yes,150374.0,Office: Other Office
1000206355,HZ PAFC Tower C,HAN,ZHE,200021,CN,LEED v4.1 O+M: EB,82,Platinum,2024-12-10,Yes,45314.0,Office: Other Office
1000206358,Sina Plaza,BEI,N/A,100193,CN,LEED v4.1 O+M: EB,83,Platinum,2024-10-07,Yes,89720.0,Office: Administrative/Professional
1000206360,CONF,CON,AE,0,AE,LEED v4.1 O+M: EB,82,Platinum,2024-09-25,Yes,6957.0,CONF
1000206397,First Abu Dhabi Bank-FAB-SZR Building,DUB,AE,0,AE,LEED v4.1 O+M: EB,83,Platinum,2024-10-16,Yes,85034.0,Office: Financial
1000206414,Nanjing IFC,NAN,JIA,210000,CN,LEED v4 O+M: EB,102,Platinum,2024-11-20,Yes,299069.0,Office: Mixed-Use
1000206416,Fujairah Hospital,FUJ,AE,0,AE,LEED v4.1 O+M: EB,66,Gold,2024-12-10,Yes,40000.0,Healthcare: Clinic/Other Outpatient
1000206418,Chengdu SKP,CHE,SIC,610095,CN,LEED v4.1 O+M: EB,81,Platinum,2024-12-03,Yes,151754.0,Retail: Enclosed Mall
1000206442,Xuhui ASE Mall,SHA,N/A,200030,CN,LEED v4.1 O+M: EB,85,Platinum,2024-11-27,Yes,112375.0,Retail: Open Shopping Center
1000206451,Emaar Capital Tower-1,GUR,HAR,122002,IN,LEED v4.1 O+M: EB,91,Platinum,2024-12-13,Yes,358673.0,Office: Mixed-Use
1000206465,15231 Avenue of Science,SD,CA,0,US,LEED v4.1 O+M: EB,60,Gold,2024-11-19,Yes,65638.0,Office: Mixed-Use
1000206496,CONF,CON,MI,0,IT,LEED v4.1 O+M: EB,69,Gold,2025-05-13,Yes,4243.0,CONF
