Project_Id,Location_Id,ProjectName,GrossFloorAreaSqm,ProjectTypes,IsCertified
1000205480,1738,LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,41557.0,Office: Mixed-Use,Yes
1000205482,1739,LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,15673.0,Office: Mixed-Use,Yes
1000205484,1740,LJZ FINANCIAL HOLDINGS PLAZA PHASE 1,4985.0,Office: Mixed-Use,Yes
1000205544,1741,CONF,4174.0,CONF,Yes
1000205596,1742,CONF,24382.86,CONF,Yes
1000205638,1743,CTS-CHN-CKC-SDB01,55254.15,Office: Administrative/Professional,Yes
1000205640,1744,CTS-CHN-CKC-SDB02,55277.47,Office: Administrative/Professional,Yes
1000205642,1745,CTS-CHN-CKC-SDB03,58323.85,Office: Administrative/Professional,Yes
1000205644,1746,CTS-PUN-CDC-SDB 1A,39701.54,Office: Administrative/Professional,Yes
1000205646,1747,CTS-PUN-CDC-SDB 1B,39701.5,Office: Administrative/Professional,Yes
1000205692,1748,GLP Shanghai Jinqiao Park WDC2,17974.0,Warehouse: General,Yes
1000205699,1749,1700 Broadway,55187.17,Office: Administrative/Professional,Yes
1000205725,1750,Mapletree Chengdu Logistics Park S1-1,12349.0,Warehouse: General,Yes
1000205727,1751,Mapletree Chengdu Logistics Park S1-2,11266.0,Warehouse: General,Yes
1000205729,1752,Mapletree Chengdu Logistics Park S1-3,12025.0,Warehouse: General,Yes
1000205731,1753,Mapletree Chengdu Logistics Park S1-4,12007.0,Warehouse: General,Yes
1000205733,1754,Mapletree Chengdu Logistics Park S2-1,11586.0,Warehouse: General,Yes
1000205735,1755,Mapletree Chengdu Logistics Park S2-2,9681.0,Warehouse: General,Yes
1000205737,1756,Mapletree Chengdu Logistics Park S2-3,20541.0,Warehouse: General,Yes
1000205740,1757,Mapletree Chengdu Logistics Park S2-4,19438.0,Warehouse: General,Yes
1000205794,1758,Camplus Pavia FT Towers,6226.0,Lodging: Dormitory,Yes
1000205801,1759,Ferrero Food Hangzhou Project,50107.0,Industrial Manufacturing,Yes
1000205807,1760,AVENIDA DE BURGOS 118,12140.0,Office: Administrative/Professional,Yes
1000205820,1761,60 Adelaide East,11243.03,Office: Administrative/Professional,Yes
1000205861,1762,Park Avenue Tower,50237.48,Office: Mixed-Use,Yes
1000206147,1763,BNK Digital Tower,26151.0,Office: Mixed-Use,Yes
1000206170,1764,1800 M Street,57161.45,Office: Administrative/Professional,Yes
1000206179,1765,Dawning Center,69740.0,Office: Mixed-Use,Yes
1000206186,1766,FASI sede Roma,2483.0,Office: Administrative/Professional,Yes
1000206207,1767,Sede Almeria - Grupo Gransolar,1102.71,Office: Administrative/Professional,Yes
1000206250,1768,Mapletree Zhengzhou Logistics Park W3,19140.0,Warehouse: General,Yes
1000206253,1769,Mapletree Zhengzhou Logistics Park W4,21140.0,Warehouse: General,Yes
1000206265,1770,China Taiping Financial Center,59147.0,Office: Other Office,Yes
1000206272,1771,EMAAR Digital Greens Tower A,27351.0,Office: Mixed-Use,Yes
1000206275,1772,CONF,38040.0,CONF,Yes
1000206281,1773,Office Building of Infogain India,7638.29,Office: Administrative/Professional,Yes
1000206325,1774,DAMAC Hills 2 Community Center,10641.0,Retail: Enclosed Mall,Yes
1000206353,1775,HZ PAFC Tower A&B&Mall,150374.0,Office: Other Office,Yes
1000206355,1776,HZ PAFC Tower C,45314.0,Office: Other Office,Yes
1000206358,1777,Sina Plaza,89720.0,Office: Administrative/Professional,Yes
1000206360,1778,CONF,646.33,CONF,Yes
1000206397,1779,First Abu Dhabi Bank-FAB-SZR Building,7899.91,Office: Financial,Yes
1000206414,1780,Nanjing IFC,299069.0,Office: Mixed-Use,Yes
1000206416,1781,Fujairah Hospital,40000.0,Healthcare: Clinic/Other Outpatient,Yes
1000206418,1782,Chengdu SKP,151754.0,Retail: Enclosed Mall,Yes
1000206442,1783,Xuhui ASE Mall,112375.0,Retail: Open Shopping Center,Yes
1000206451,1784,Emaar Capital Tower-1,33321.8,Office: Mixed-Use,Yes
1000206465,1785,15231 Avenue of Science,6097.97,Office: Mixed-Use,Yes
1000206496,1786,CONF,4243.0,CONF,Yes
1000206515,1787,Air Aurora Garden House  R&D  Center,225.0,Office: Mixed-Use,Yes
1000206517,1788,CONF,10846.43,CONF,Yes
1000206534,1789,MAX Towers Noida,3036.72,Office: Administrative/Professional,Yes
1000206634,1790,GUZEL ENERJI DOLAPDERE,160.0,Service: Other Service,Yes
1000206636,1791,Corporate One,12224.0,Office: Mixed-Use,Yes
1000206648,1792,GUZEL ENERJI ISPARTAKULE,375.0,Service: Other Service,Yes
1000206652,1793,GUZEL ENERJI KISIKLI,150.0,Service: Other Service,Yes
1000206669,1794,GUZEL ENERJI KARATAY,154.7,Service: Other Service,Yes
1000206942,1795,The Quayside,82044.0,Office: Mixed-Use,Yes
1000206945,1796,Tower 535,24601.9,Office: Mixed-Use,Yes
1000206958,1797,Guangzhou Huangzhenlong logistics T1,42047.0,Warehouse: General,Yes
1000206961,1798,Guangzhou Huangzhenlong logistics T2,41991.0,Warehouse: General,Yes
1000207000,1799,Arco,5237.0,Healthcare: Inpatient,Yes
1000207002,1800,Priocca,4720.0,Healthcare: Nursing Home/ Assisted Living,Yes
1000207004,1801,Casa di Riposo Chianoc Savigliano,8561.0,Healthcare: Nursing Home/ Assisted Living,Yes
1000207041,1802,CONF,10435.0,CONF,Yes
1000207055,1803,SinotransPFS CD Cold Chain-S1,9952.0,Warehouse: Refrigerated,Yes
1000207057,1804,SinotransPFS CD Cold Chain-S2,21304.0,Warehouse: Refrigerated,Yes
1000207087,1805,Sinotrans CD LQ-W2,6589.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000207089,1806,Sinotrans CD LQ-W3,14141.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000207092,1807,Sinotrans CD LQ-W4,14141.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000207094,1808,Sinotrans CD LQ-W5,18312.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000207096,1809,Sinotrans CD LQ-W6,18312.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000207173,1810,China Life Insurance Xiamen Tower,50118.0,Office: Mixed-Use,Yes
1000207249,1811,Dubai Internet city- Building 18,7836.93,Office: Government,Yes
1000207322,1812,Strand 50,981.51,Office: Mixed-Use,Yes
1000207345,1813,Dubai Internet City Building 19,9472.58,Office: Government,Yes
1000207347,1814,Dubai Internet city  Huawei Building,9176.68,Office: Government,Yes
1000207350,1815,"In5 Design, Dubai Design District",237.83,Office: Government,Yes
1000207355,1816,"In5 Media, Dubai Production City",2097.75,Office: Government,Yes
1000207358,1817,"In5 Tech, Dubai Internet City",2235.99,Office: Government,Yes
1000207360,1818,555 Richmond West,29187.0,Office: Administrative/Professional,Yes
1000207396,1819,Ping'an Lize Financial Center -B,127521.0,Office: Mixed-Use,Yes
1000207399,1820,Ping'an Lize Financial Center -A,136567.0,Office: Mixed-Use,Yes
1000207402,1821,CMST Shanghai Heqing  Project,28709.0,Warehouse: General,Yes
1000207436,1822,No.8 Visitor Center,463.0,Public Assembly: Social/Meeting,Yes
1000207438,1823,No.10 Administration Building,6828.0,Office: Administrative/Professional,Yes
1000207440,1824,No.11 Library,11984.0,Other,Yes
1000207443,1825,No.12 Sports Complex,13187.0,Other,Yes
1000207447,1826,No.15B Undergraduate Student Residence,4575.0,Lodging: Dormitory,Yes
1000207451,1827,Fortune Financial Center,176000.0,Office: Mixed-Use,Yes
1000207486,1828,T-Center,139363.0,Office: Mixed-Use,Yes
1000207490,1829,Indian Designs Exports Pvt Ltd- Unit 4,10734.27,Industrial Manufacturing,Yes
1000207512,1830,Nansha International Talent Port,44577.0,Office: Administrative/Professional,Yes
1000207514,1831,Shenzhen Li Ning Center,44340.0,Office: Administrative/Professional,Yes
1000207570,1832,1 Music Circle South,9892.31,Office: Mixed-Use,Yes
1000207580,1833,SINO INTERNATIONAL PLAZA,45944.0,Office: Mixed-Use,Yes
1000207601,1834,Energizer Park,45986.98,Public Assembly: Stadium/Arena,Yes
1000207634,1835,"Taj Mahal, New Delhi",35466.84,"Lodging: Hotel/Motel/Resort, Limited Service",Yes
1000207656,1836,CONF,39145.0,CONF,Yes
1000207812,1837,Seoul International Tower,48516.0,Office: Mixed-Use,Yes
1000207818,1838,CONF,3623.22,CONF,Yes
1000207821,1839,GLP I-Park Beijing Building 3,16674.0,Office: Mixed-Use,Yes
1000207823,1840,GLP I-Park Beijing Building 4,15844.0,Office: Mixed-Use,Yes
1000207825,1841,GLP I-Park Beijing Building 5,14531.0,Office: Mixed-Use,Yes
1000207827,1842,GLP I-Park Beijing Building 6,14632.0,Office: Mixed-Use,Yes
1000207829,1843,GLP I-Park Beijing Building 7,26075.0,Office: Mixed-Use,Yes
1000207831,1844,GLP I-Park Beijing Building 1,45294.0,Office: Mixed-Use,Yes
1000207833,1845,GLP I-Park Beijing Building 2,15489.0,Office: Mixed-Use,Yes
1000207835,1846,CONF,9476.11,CONF,Yes
1000207839,1847,CONF,3901.93,CONF,Yes
1000207856,1848,CONF,2322.57,CONF,Yes
1000207858,1849,CONF,4180.64,CONF,Yes
1000207860,1850,CONF,5759.99,CONF,Yes
1000207887,1851,"300 Park Ave South, NY",17187.06,Office: Administrative/Professional,Yes
1000207938,1852,CASTELLANA 42,3887.0,Office: Administrative/Professional,Yes
1000208203,1853,New Bund International Square,67459.0,Office: Mixed-Use,Yes
1000208225,1854,Beijing Shounong Yuanzhongxin Project,250273.0,Office: Mixed-Use,Yes
1000208237,1855,GLP Shanghai Jinqiao Park E1,23945.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000208297,1856,Changsha IFS - Retail and Office Tower 1,505871.0,Office: Mixed-Use,Yes
1000208309,1857,Merck Life Science Office Building,2295.0,Office: Administrative/Professional,Yes
1000208339,1858,Dubai Festival Plaza,91170.0,Retail: Enclosed Mall,Yes
1000208345,1859,CONF,17601.0,CONF,Yes
1000208417,1860,ESR Suzhou Yihao Logistics Park T1,53539.0,Warehouse: General,Yes
1000208420,1861,ESR Suzhou Yihao Logistics Park T2,54147.0,Warehouse: General,Yes
1000208422,1862,ESR Suzhou Yihao Logistics Park T3,61319.0,Warehouse: General,Yes
1000208424,1863,CESC BBD BAG Substation,1436.47,Service: Other Service,Yes
1000208526,1864,Hospital Regional de Sao Jose dos Campos,22399.95,Healthcare: Inpatient,Yes
1000208528,1865,Hospital Regional de Sorocaba,24082.4,Healthcare: Inpatient,Yes
1000208530,1866,Hosp. Centro de Ref. em Saude da Mulher,26729.0,Healthcare: Inpatient,Yes
1000208564,1867,LERIDA 44,3858.61,Office: Administrative/Professional,Yes
1000208583,1868,Omaxe Connaught Place,65938.79,Office: Mixed-Use,Yes
1000208607,1869,HCL Nagpur Cafeteria,2577.41,Retail: Restaurant/Cafeteria,Yes
1000208609,1870,HCL Nagpur IT-02,15887.99,Office: Administrative/Professional,Yes
1000208652,1871,Himalaya Wellness Company,3483.86,Office: Administrative/Professional,Yes
1000208678,1872,"MICO- Milano Convention Center, Pav. 3-4",37929.0,Public Assembly: Convention Center,Yes
1000208812,1873,CONF,25500.0,CONF,Yes
1000208814,1874,CONF,16027.0,CONF,Yes
1000208816,1875,Madrid Content City - Fase 2 / A1-A2-A3,3144.0,Other,Yes
1000208820,1876,Madrid Content City - Fase 2 / B1-B2-B3,3136.0,Other,Yes
1000208822,1877,Madrid Content City - Fase 2 / C1-C2-C3,3144.0,Other,Yes
1000208824,1878,Madrid Content City - Fase 2 / N4-N6-N8,3136.0,Other,Yes
1000208826,1879,Madrid Content City - Fase 2 Platos 6,3018.0,Other,Yes
1000208828,1880,CONF,2250.0,CONF,Yes
1000208830,1881,CONF,2355.5,CONF,Yes
1000208832,1882,Madrid Content City - Fase 3 Platos,4870.0,Other,Yes
1000208834,1883,Madrid Content City - Fase 3 Universidad,15785.0,Core Learning Space: College/University,Yes
1000208850,1884,ESR Gedian Yizhuo Logistics Park 2,20356.0,Warehouse: General,Yes
1000208852,1885,ESR Gedian Yizhuo Logistics Park 1,21459.0,Warehouse: General,Yes
1000208854,1886,ESR Gedian Yizhuo Logistics Park 3,23212.0,Warehouse: General,Yes
1000208858,1887,ESR Gedian Yizhuo Logistics Park 4,24110.0,Warehouse: General,Yes
1000208863,1888,Dorset House,59699.4,Office: Administrative/Professional,Yes
1000208865,1889,PCCW Tower,55306.9,Office: Administrative/Professional,Yes
1000208949,1890,AsiaWorld-Expo,112296.0,Public Assembly: Convention Center,Yes
1000208975,1891,CONF,120550.0,CONF,Yes
1000208977,1892,CONF,13935.0,CONF,Yes
1000208990,1893,Parc1 NH FINANCE TOWER-Tower2,123787.0,Office: Mixed-Use,Yes
1000208992,1894,ESR Kunshan Fuchan Logistics Park1,22361.0,Warehouse: General,Yes
1000208995,1895,ESR Kunshan Fuchan Logistics Park2,22361.0,Warehouse: General,Yes
1000208997,1896,BODIO 4,11075.0,Office: Mixed-Use,Yes
1000208999,1897,ESR Kunshan Fuchan Logistics Park3,17294.0,Warehouse: General,Yes
1000209001,1898,ESR Kunshan Fuchan Logistics Park4,17973.0,Warehouse: General,Yes
1000209012,1899,Bee Ridge Branch,493.78,Retail: Bank Branch,Yes
1000209038,1900,Gao An Court,6822.0,Multi-Family Residential: Apartment,Yes
1000209149,1901,Godrej TWO,83551.01,Office: Other Office,Yes
1000209237,1902,CESC Park Lane Substation,1071.26,Service: Other Service,Yes
1000209243,1903,SF Shanghai Xinbang Park Phase I,34974.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000209292,1904,CESC Titagarh Receiving Station,3450.88,Service: Other Service,Yes
1000209313,1905,Cond. Internacional Rio,15183.0,Office: Administrative/Professional,Yes
1000209397,1906,Goodman Western Plaza,110451.0,Warehouse: General,Yes
1000209478,1907,DI HQ Building 01,9636.46,Office: Other Office,Yes
1000209480,1908,DI HQ Building 2 &3,19221.72,Healthcare: Inpatient,Yes
1000209482,1909,DI HQ Building 04,9629.77,Office: Other Office,Yes
1000209525,1910,JW Marriott Mumbai Juhu,48114.84,"Lodging: Hotel/Motel/Resort, Limited Service",Yes
1000209531,1911,Ritz Carlton,32140.78,"Lodging: Hotel/Motel/Resort, Full Service",Yes
1000209619,1912,JINGDONG TECH BUILDING,55021.0,Office: Mixed-Use,Yes
1000209760,1913,One Island East,142791.8,Office: Administrative/Professional,Yes
1000209827,1914,Guangzhou Airport Logistics Park P1,120515.0,Warehouse: General,Yes
1000209829,1915,Guangzhou Airport Logistics Park P2,26178.0,Warehouse: Refrigerated,Yes
1000209831,1916,Guangzhou Airport Logistics Park P3,26010.0,Warehouse: Refrigerated,Yes
1000209833,1917,Guangzhou Airport Logistics Park P4,26665.0,Warehouse: General,Yes
1000209866,1918,Roach Icon,33696.77,Office: Administrative/Professional,Yes
1000209869,1919,BRICS TOWER,93948.0,Office: Financial,Yes
1000209895,1920,Guangzhou International Shipping Tower,71276.0,Office: Other Office,Yes
1000209946,1921,ONE UNITY CENTER,52318.51,Office: Administrative/Professional,Yes
1000209969,1922,Inter-Continental Plaza,16550.0,Office: Mixed-Use,Yes
1000209971,1923,The Canton Place,12911.0,Retail: Restaurant/Cafeteria,Yes
1000210009,1924,MFAR Manyata Tech Park Phase-4,88015.94,Office: Mixed-Use,Yes
1000210019,1925,CONF,14546.01,CONF,Yes
1000210064,1926,CPIC FINANCIAL TOWER,119613.0,Office: Mixed-Use,Yes
1000210075,1927,LogisHub Yeoju A-1 & B,70849.92,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000210077,1928,LogisHub Yeoju A-2,51935.13,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000210079,1929,LogisHub Incheon,85941.65,Warehouse: Refrigerated,Yes
1000210081,1930,Nanjing IFC&IFCX,112892.0,Office: Mixed-Use,Yes
1000210086,1931,Gateway I - Tower 1 & 2,104701.59,Office: Mixed-Use,Yes
1000210092,1932,"Gateway II - Tower 3, 5 & 6",174564.52,Office: Mixed-Use,Yes
1000210094,1933,World Finance Centre - North & South,44212.23,Office: Mixed-Use,Yes
1000210096,1934,Wharf T & T Centre,20903.06,Office: Mixed-Use,Yes
1000210127,1935,CONF,3716.12,CONF,Yes
1000210145,1936,GLP Hangzhou Bay C-1,37293.24,Warehouse: General,Yes
1000210147,1937,GLP Hangzhou Bay C-2,36360.0,Warehouse: General,Yes
1000210149,1938,CPIC TOWER,53947.0,Office: Mixed-Use,Yes
1000210150,1939,MERLIN PROPERTIES - Atica 2,5362.0,Office: Administrative/Professional,Yes
1000210310,1940,Chengdu New Innovation Center,89677.0,Office: Mixed-Use,Yes
1000210322,1941,Hengqin IFC - Office,83962.0,Office: Mixed-Use,Yes
1000210324,1942,Hengqin IFC - Retail,20947.0,Office: Mixed-Use,Yes
1000210333,1943,South Tamiami Branch,585.29,Office: Financial,Yes
1000210391,1944,Chalhoub Group Head Office 1,8915.0,Office: Administrative/Professional,Yes
1000210395,1945,Chalhoub Group Head Office 2,6939.0,Office: Administrative/Professional,Yes
1000210397,1946,Chalhoub Group DIP Distribution Centre,12437.0,Warehouse: General,Yes
1000210402,1947,Qianhai Kerry Centre Phase I- Office T1,63215.0,Office: Mixed-Use,Yes
1000210404,1948,Qianhai Kerry Centre Phase I- Office T2,57178.0,Office: Mixed-Use,Yes
1000210407,1949,Qianhai Kerry Centre Phase II- Office T7,27380.0,Office: Mixed-Use,Yes
1000210409,1950,Qianhai Kerry Centre Phase II- Office T8,45054.0,Office: Mixed-Use,Yes
1000210412,1951,Shenzhen Kerry Plaza Phase I,74141.0,Office: Mixed-Use,Yes
1000210414,1952,Shenzhen Kerry Plaza Phase II,71709.97,Office: Mixed-Use,Yes
1000210416,1953,Shenzhen China Merchants Tower,60296.0,Office: Mixed-Use,Yes
1000210418,1954,Shenzhen Prince Plaza,65081.0,Office: Mixed-Use,Yes
1000210463,1955,Hanssem HQ,49888.0,Office: Administrative/Professional,Yes
1000210470,1956,Torre Norte Castellana,62108.0,Office: Administrative/Professional,Yes
1000210509,1957,Dmart Koramangala,2938.99,Retail: Other Retail,Yes
1000210511,1958,Dmart Kachiguda,4318.04,Retail: Other Retail,Yes
1000210513,1959,DMart Central Mall Goregaon,8061.01,Retail: Other Retail,Yes
1000210516,1960,Dmart Erode,5886.24,Retail: Other Retail,Yes
1000210641,1961,AIA Tower,37334.0,Office: Mixed-Use,Yes
1000210654,1962,Infosys limited Mahindra city B7 & B8,59134.71,Office: Administrative/Professional,Yes
1000210656,1963,Infosys limited M.City leisure block,6781.92,Office: Administrative/Professional,Yes
1000210658,1964,Infosys limited M.City food court 2,5758.41,Retail: Restaurant/Cafeteria,Yes
1000210660,1965,"SDB 4, Pocharam, Hyderabad",37613.92,Office: Administrative/Professional,Yes
1000210662,1966,"SDB 5, Pocharam, Hyderabad",34875.88,Office: Administrative/Professional,Yes
1000210667,1967,LEED SANTANDER,2989.0,Office: Administrative/Professional,Yes
1000210678,1968,Phase III logistics warehouse 3-1,29329.0,Warehouse: General,Yes
1000210680,1969,Phase III logistics warehouse 3-2,29329.0,Warehouse: General,Yes
1000210682,1970,Phase III logistics warehouse 3-3,27227.0,Warehouse: General,Yes
1000210684,1971,Phase III logistics warehouse 3-4,27227.0,Warehouse: General,Yes
1000210913,1972,DMart Karol Bagh,4295.0,Retail: Convenience Store,Yes
1000210949,1973,SYMMETRICS DEVELOPMENT SERVICES PVT LTD,364.92,Office: Administrative/Professional,Yes
1000210979,1974,Bharti Realty Limited.,11693.0,Office: Other Office,Yes
1000211096,1975,Panasonic Ecology Systems Guangdong,6823.0,Office: Mixed-Use,Yes
1000211106,1976,CESC Chakmir Substation,678.19,Service: Other Service,Yes
1000211118,1977,UNICEF Global Headquarters,21887.48,Office: Administrative/Professional,Yes
1000211272,1978,AK Plaza Gwang-Myeong,57320.0,Retail: Open Shopping Center,Yes
1000211298,1979,ESR Fengxian Fengyuan  Logistics Park W1,111390.0,Warehouse: General,Yes
1000211310,1980,ESR Taicang Mingzhan  Logistics Park W4,23703.39,Warehouse: General,Yes
1000211312,1981,ESR Kunshan Yitian Logistics Park E,32863.0,Warehouse: General,Yes
1000211314,1982,ESR Kunshan Yitian Logistics Park F,37768.0,Warehouse: General,Yes
1000211316,1983,ESR Kunshan Yitian Logistics Park W1,11356.0,Warehouse: General,Yes
1000211318,1984,ESR Kunshan Yitian Logistics Park W2,10833.0,Warehouse: General,Yes
1000211320,1985,ESR Kunshan Yitian Logistics Park W3,11356.0,Warehouse: General,Yes
1000211322,1986,ESR Kunshan Yitian Logistics Park W4,10833.0,Warehouse: General,Yes
1000211326,1987,ESR Kunshan Yitian Logistics Park B,14947.0,Warehouse: General,Yes
1000211328,1988,ESR Kunshan Yitian Logistics Park A,21651.0,Warehouse: General,Yes
1000211330,1989,ESR Kunshan Yitian Logistics Park C,17459.0,Warehouse: General,Yes
1000211332,1990,ESR Taicang Mingzhan  Logistics Park W1,18346.0,Warehouse: General,Yes
1000211334,1991,ESR Taicang Mingzhan  Logistics Park W2,23227.69,Warehouse: General,Yes
1000211336,1992,ESR Taicang Mingzhan  Logistics Park W3,23582.18,Warehouse: General,Yes
1000211367,1993,Ascendas Xinsu Square Building A,28722.0,Office: Other Office,Yes
1000211368,1994,Ascendas Xinsu Square Building B,28777.0,Office: Other Office,Yes
1000211369,1995,Ascendas Xinsu Square Building C,13274.0,Office: Other Office,Yes
1000211370,1996,Ascendas Xinsu Square Building D,13234.0,Office: Other Office,Yes
1000211454,1997,CONF,2638.66,CONF,Yes
1000211488,1998,A&L APPARELS PVT LTD,2168.73,Industrial Manufacturing,Yes
1000211529,1999,JINAN PINGAN FINANCE CENTRE,180000.0,Office: Mixed-Use,Yes
1000211565,2000,Building L,13902.0,Office: Administrative/Professional,Yes
1000211571,2001,LHT TOWER,16548.0,Office: Administrative/Professional,Yes
1000211659,2002,TPDDL BADLI DISTRICT OFFICE BUILDING,1346.0,Office: Administrative/Professional,Yes
1000211661,2003,TPDDL MOTI NAGAR DISTRICT OFFICE,1755.0,Office: Administrative/Professional,Yes
1000211664,2004,TPDDL DISTRICT OFFICE BUILDING- SHALIMAR,814.67,Office: Administrative/Professional,Yes
1000211666,2005,TPDDL SHAKTI NAGAR OFFICE BUILDING,1352.0,Office: Administrative/Professional,Yes
1000211668,2006,TPDDL PROTECTION & TESTING OFFICE,859.72,Office: Administrative/Professional,Yes
1000211932,2007,BLDG NO 5 / R3 GERA COMMERZONE,51743.91,Office: Other Office,Yes
1000212031,2008,Paramount Products Pvt. Ltd,4736.0,Industrial Manufacturing,Yes
1000212332,2009,PRESTIGE THIRULAKSHMI - VST TOWER,9392.03,Office: Administrative/Professional,Yes
1000212367,2010,Jeongwang Logistics,104451.71,Warehouse: General,Yes
1000212369,2011,China Central Place,214819.0,Office: Administrative/Professional,Yes
1000212503,2012,5 Corporate Avenue,51628.0,Office: Other Office,Yes
1000212516,2013,S A Diamonds,1742.3,Industrial Manufacturing,Yes
1000212583,2014,Pinghu Yishang Building A,17383.0,Warehouse: General,Yes
1000212585,2015,Pinghu Yishang Building B,19162.0,Warehouse: General,Yes
1000212587,2016,Kunshan Hanfeng Building 1,16735.0,Warehouse: General,Yes
1000212589,2017,Kunshan Hanfeng Building 2,12424.0,Warehouse: General,Yes
1000212591,2018,Kunshan Hanfeng Workshop,13289.0,Warehouse: General,Yes
1000212596,2019,Ningbo Beilun Building 1,33813.0,Warehouse: General,Yes
1000212598,2020,Ningbo Beilun Building 2,33795.0,Warehouse: General,Yes
1000212600,2021,Ningbo Beilun Building 3,10939.0,Warehouse: General,Yes
1000212602,2022,Chengdu LQY Building 1,57216.0,Warehouse: General,Yes
1000212604,2023,Wuxi Bonded Phase1 Building,31035.0,Warehouse: General,Yes
1000212606,2024,Wuxi Bonded Phase2 Building 1,19096.0,Warehouse: General,Yes
1000212608,2025,Wuxi Bonded Phase2 Building 2,16233.0,Industrial Manufacturing,Yes
1000212610,2026,Chengdu LQY Building 2,25469.73,Warehouse: General,Yes
1000212612,2027,Chengdu LQY Building 3,20377.35,Warehouse: General,Yes
1000212614,2028,Chengdu LQY Building 4,20388.26,Warehouse: General,Yes
1000212616,2029,ESR Kunshan Shang'en Logistics Park W1,21827.0,Warehouse: General,Yes
1000212618,2030,Kunshan Zhoushi Workshop 2,11759.0,Warehouse: General,Yes
1000212620,2031,Kunshan Zhoushi Workshop 3,12992.0,Warehouse: General,Yes
1000212630,2032,Shanghai Oriento Plaza Building A,18684.0,Office: Mixed-Use,Yes
1000212632,2033,Shanghai Oriento Plaza Building B,16137.0,Office: Mixed-Use,Yes
1000212634,2034,Shanghai Oriento Plaza Building C,16137.0,Office: Mixed-Use,Yes
1000212671,2035,CONF,100424.06,CONF,Yes
1000212761,2036,LPS Bossard Private Limited,16499.76,Industrial Manufacturing,Yes
1000212807,2037,Shanghai Pufa Tower,64931.0,Office: Mixed-Use,Yes
1000213195,2038,Taicang Dettol Production Building A201,15664.0,Industrial Manufacturing,Yes
1000213198,2039,Taicang Dettol Admin Building A600,5599.0,Office: Administrative/Professional,Yes
1000213265,2040,Jindal Stainless Centre,6670.25,Office: Mixed-Use,Yes
1000213303,2041,LOGOS HANGZHOU LOGISTICS PARK,27543.0,Warehouse: General,Yes
1000213306,2042,LOGOS WUJIANG MODERN LOGISTICS PARK,23062.2,Warehouse: General,Yes
1000213312,2043,Mapletree Logistics Centre Hobeob3,54332.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000213387,2044,CONF,3734.7,CONF,Yes
1000213885,2045,Inspire BKC,60510.6,Office: Mixed-Use,Yes
1000213928,2046,100 Queen's Road Central,17116.0,Office: Mixed-Use,Yes
1000213930,2047,FORESEA LIFE BUILDING,14486.0,Office: Financial,Yes
1000214270,2048,WANGJING CENTER,74727.0,Office: Mixed-Use,Yes
1000214275,2049,CONF,26246.31,CONF,Yes
1000214293,2050,GLP Fengcheng Campus B-1,27818.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000214295,2051,GLP Fengcheng Campus B-2,47408.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000214552,2052,SLOAN India Pvt. Ltd.,1135.92,Office: Administrative/Professional,Yes
1000214596,2053,CSCEC-TAISEI Energy Storage Building,100.99,Office: Mixed-Use,Yes
1000214845,2054,CHAROEN POKPHAND BIOTECHNOLOGY FACTORY,21810.47,Warehouse: General,Yes
1000214952,2055,MCP One,16205.0,Retail: Enclosed Mall,Yes
1000215041,2056,Dell International Services India Privat,18206.48,Industrial Manufacturing,Yes
1000215143,2057,RMC Gems India Ltd,3507.09,Industrial Manufacturing,Yes
1000215477,2058,ZHONGGUANCUN CY DIG MED IND PK BLK 1,34199.0,Office: Administrative/Professional,Yes
1000215481,2059,ZHONGGUANCUN CY DIG MED IND PK BLK 2,25000.0,Office: Administrative/Professional,Yes
1000215483,2060,ZHONGGUANCUN CY DIG MED IND PK BLK 3,15800.0,Office: Administrative/Professional,Yes
1000215714,2061,CONF,3437.41,CONF,Yes
1000215829,2062,Canny Elevator Technology Center,8377.0,Office: Administrative/Professional,Yes
1000216346,2063,Mashreq Bank DOZ,21588.52,Office: Financial,Yes
1000216631,2064,Commerzone Kharadi R1/Building No 3,37268.97,Office: Other Office,Yes
1000217225,2065,"Kama Ayurveda Factory, Crafting Greener",2015.62,Industrial Manufacturing,Yes
1000217729,2066,Central Square I,13967.32,Office: Administrative/Professional,Yes
